EmployeeID,Department,Region_Employment,Education Level,Gender,Recruitment Channel,NO_Trainings_LstYear,Age,previous_year_rating,Service Length,Awards,Avg_Training_Score,Is Promoted
15494,Operations,region_2,Bachelor's,m,sourcing,1,25.0,,1,NO,,NO
11548,Technology,region_26,Bachelor's,m,sourcing,1,31.0,3.0,5,NO,80.0,NO
4711,Operations,region_9,Bachelor's,m,sourcing,1,28.0,3.0,2,NO,60.0,NO
69837,Sales & Marketing,region_13,Master's & above,f,,1,30.0,,1,NO,52.0,NO
57556,Operations,region_2,Bachelor's,m,sourcing,1,53.0,2.0,11,NO,56.0,NO
76618,Operations,region_23,Bachelor's,m,,1,45.0,2.0,3,NO,63.0,NO
15129,Sales & Marketing,region_27,Bachelor's,f,other,1,37.0,1.0,5,NO,49.0,NO
59586,Operations,region_2,Master's & above,m,sourcing,1,60.0,3.0,14,NO,,NO
5466,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,0.0,4.0,15,NO,56.0,NO
11608,Analytics,region_20,Bachelor's,m,other,1,29.0,,1,NO,81.0,NO
4802,Technology,region_2,Bachelor's,m,sourcing,1,29.0,4.0,3,NO,79.0,NO
59653,Operations,region_22,Master's & above,f,other,2,43.0,5.0,5,NO,63.0,NO
21066,Analytics,region_2,Master's & above,m,sourcing,2,34.0,2.0,8,NO,81.0,NO
66674,Procurement,region_23,Bachelor's,m,other,1,30.0,3.0,8,NO,71.0,NO
623,Legal,region_2,Below Secondary,f,other,1,27.0,4.0,2,NO,60.0,NO
75613,Operations,region_2,Bachelor's,f,other,1,30.0,3.0,3,NO,,NO
76853,Operations,region_11,Bachelor's,m,other,1,29.0,3.0,4,NO,52.0,NO
33604,Finance,region_2,Master's & above,m,sourcing,1,59.0,5.0,32,NO,63.0,NO
76518,Analytics,region_24,Bachelor's,m,other,1,29.0,4.0,4,NO,88.0,NO
27944,Finance,region_7,Below Secondary,m,sourcing,1,,3.0,5,NO,51.0,NO
45320,Operations,region_8,Bachelor's,m,other,1,33.0,4.0,7,NO,59.0,NO
20567,Operations,region_2,Bachelor's,m,other,3,41.0,3.0,2,NO,63.0,NO
7295,Sales & Marketing,region_34,Bachelor's,f,other,1,30.0,1.0,9,NO,48.0,NO
38305,Sales & Marketing,region_15,,m,other,1,39.0,5.0,5,NO,49.0,NO
37169,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,29.0,3.0,2,NO,,NO
1401,Sales & Marketing,region_2,,m,other,1,51.0,1.0,15,NO,54.0,NO
64175,Finance,region_26,Bachelor's,m,other,1,27.0,,1,NO,59.0,NO
60579,Operations,region_8,Bachelor's,m,sourcing,1,31.0,5.0,5,NO,59.0,YES
7966,Operations,region_4,Master's & above,f,sourcing,1,36.0,5.0,7,NO,58.0,NO
57399,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,29.0,2.0,5,NO,46.0,NO
59681,Technology,region_10,Bachelor's,m,other,1,31.0,3.0,6,NO,82.0,NO
51447,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,42.0,4.0,12,NO,50.0,NO
21131,Sales & Marketing,region_7,Master's & above,m,sourcing,1,46.0,3.0,16,NO,50.0,NO
16540,Operations,region_14,Bachelor's,m,other,1,36.0,2.0,9,NO,63.0,NO
20176,Analytics,region_2,Master's & above,m,sourcing,1,35.0,3.0,10,NO,78.0,NO
21945,Analytics,region_22,Bachelor's,m,other,1,29.0,3.0,2,NO,82.0,YES
13453,Operations,region_17,Bachelor's,m,sourcing,1,29.0,3.0,8,NO,66.0,NO
20755,Analytics,region_15,Master's & above,m,other,1,42.0,1.0,15,NO,86.0,NO
27428,Finance,region_12,Bachelor's,m,other,4,29.0,,1,NO,,NO
33748,Analytics,region_5,Bachelor's,m,other,2,31.0,3.0,6,NO,85.0,NO
52698,Analytics,region_6,Bachelor's,m,sourcing,1,29.0,5.0,5,NO,87.0,YES
51583,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,48.0,5.0,6,NO,46.0,NO
31954,Sales & Marketing,region_12,Bachelor's,f,,2,27.0,,1,NO,52.0,NO
67007,R&D,region_23,Master's & above,m,,1,37.0,4.0,2,NO,89.0,NO
67028,Technology,region_2,Bachelor's,m,sourcing,1,30.0,3.0,5,NO,79.0,NO
5961,Technology,region_5,Bachelor's,f,sourcing,1,25.0,1.0,2,NO,79.0,NO
50981,Operations,region_22,Master's & above,m,other,1,34.0,5.0,7,NO,55.0,NO
35579,Procurement,region_13,Bachelor's,m,other,1,30.0,3.0,6,NO,66.0,NO
42530,Finance,region_7,Below Secondary,f,other,1,25.0,,1,YES,62.0,NO
54112,Sales & Marketing,region_2,Master's & above,f,sourcing,1,37.0,5.0,8,NO,46.0,NO
967,Procurement,region_8,Master's & above,f,,1,31.0,3.0,4,NO,73.0,NO
59076,Technology,region_13,Master's & above,m,other,1,59.0,3.0,29,NO,78.0,NO
63551,Technology,region_16,Bachelor's,m,,2,32.0,4.0,3,NO,81.0,YES
28745,Operations,region_22,Master's & above,f,sourcing,1,,4.0,3,NO,63.0,NO
11016,Finance,region_7,Bachelor's,m,other,3,34.0,4.0,6,NO,54.0,NO
703,Analytics,region_22,,f,other,1,27.0,,1,NO,84.0,NO
753,Sales & Marketing,region_16,Bachelor's,m,other,2,27.0,3.0,2,NO,48.0,NO
60056,Procurement,region_26,Bachelor's,f,other,1,33.0,5.0,9,NO,73.0,NO
32345,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49.0,3.0,18,NO,48.0,NO
6386,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33.0,1.0,7,NO,51.0,NO
7274,Operations,region_20,Master's & above,m,other,1,27.0,3.0,3,NO,59.0,NO
3243,Operations,region_2,Bachelor's,f,other,1,33.0,4.0,7,NO,59.0,NO
42834,Technology,region_13,Bachelor's,m,sourcing,1,27.0,3.0,7,NO,75.0,NO
64461,Sales & Marketing,region_2,,f,sourcing,1,22.0,4.0,1,NO,52.0,NO
6544,Analytics,region_2,Bachelor's,m,,1,57.0,5.0,7,NO,79.0,NO
24240,Procurement,region_22,Bachelor's,m,other,3,31.0,3.0,4,NO,72.0,NO
57493,Technology,region_2,Master's & above,f,sourcing,2,40.0,3.0,13,NO,76.0,NO
19428,Analytics,region_25,Bachelor's,m,,1,31.0,5.0,7,YES,84.0,NO
57471,Sales & Marketing,region_15,Master's & above,m,other,1,39.0,3.0,10,NO,51.0,NO
63040,Sales & Marketing,region_2,Bachelor's,f,other,2,28.0,1.0,2,NO,47.0,NO
64886,Technology,region_23,Master's & above,m,other,2,35.0,4.0,2,NO,79.0,NO
42021,Technology,region_2,Bachelor's,m,other,3,0.0,2.0,3,NO,81.0,NO
50006,Operations,region_15,Bachelor's,m,other,1,60.0,5.0,13,NO,62.0,NO
64994,Operations,region_28,Master's & above,m,sourcing,1,32.0,5.0,6,NO,60.0,NO
15719,Analytics,region_22,Bachelor's,f,other,1,26.0,,1,NO,81.0,NO
75797,Procurement,region_17,,f,other,1,29.0,5.0,5,NO,67.0,NO
35950,Sales & Marketing,region_27,Bachelor's,m,other,1,31.0,3.0,6,NO,51.0,NO
35890,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38.0,4.0,14,NO,46.0,NO
44548,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,23.0,3.0,2,NO,53.0,NO
35275,Operations,region_2,Bachelor's,f,,1,51.0,4.0,5,NO,,NO
14487,Legal,region_27,Bachelor's,f,other,1,28.0,,1,NO,64.0,NO
52203,HR,region_2,Master's & above,m,sourcing,2,48.0,4.0,12,NO,48.0,NO
60802,Sales & Marketing,region_28,,m,other,1,32.0,3.0,3,NO,51.0,NO
65265,Finance,region_2,Bachelor's,m,other,1,35.0,3.0,5,NO,56.0,NO
25161,Analytics,region_2,,m,,1,34.0,5.0,7,NO,86.0,NO
29717,Procurement,region_22,Master's & above,m,other,2,30.0,3.0,2,NO,75.0,NO
32689,Sales & Marketing,region_7,,m,other,1,26.0,1.0,4,NO,49.0,NO
54396,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,25.0,,1,NO,47.0,NO
58114,Analytics,region_2,Bachelor's,m,other,1,55.0,3.0,5,NO,82.0,NO
30672,Sales & Marketing,region_22,Bachelor's,m,referred,1,29.0,3.0,2,NO,51.0,NO
60035,Technology,region_13,Master's & above,f,other,2,31.0,3.0,4,NO,80.0,NO
77134,Procurement,region_7,Bachelor's,m,other,1,39.0,4.0,4,NO,63.0,NO
9793,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,46.0,5.0,6,NO,46.0,NO
10719,Procurement,region_26,Bachelor's,m,other,1,38.0,5.0,2,YES,67.0,NO
17534,Finance,region_7,Bachelor's,m,other,1,26.0,4.0,2,NO,54.0,NO
76673,Sales & Marketing,region_2,Bachelor's,m,other,1,26.0,,1,NO,52.0,NO
27102,Analytics,region_22,Bachelor's,m,sourcing,1,25.0,5.0,2,NO,81.0,NO
57447,Technology,region_17,Bachelor's,f,other,1,37.0,3.0,6,NO,79.0,NO
44921,Operations,region_29,Bachelor's,m,sourcing,2,41.0,2.0,9,NO,60.0,NO
8676,Sales & Marketing,region_11,Bachelor's,m,other,1,28.0,5.0,5,NO,46.0,NO
61273,Sales & Marketing,region_6,Bachelor's,m,,1,36.0,4.0,2,NO,46.0,NO
49918,Finance,region_14,Bachelor's,f,sourcing,1,31.0,4.0,5,NO,59.0,NO
29828,Sales & Marketing,region_11,Master's & above,m,,1,33.0,1.0,7,NO,50.0,NO
3593,Analytics,region_28,Master's & above,m,,1,33.0,4.0,4,NO,87.0,YES
20354,Procurement,region_15,Bachelor's,m,other,2,32.0,3.0,7,NO,70.0,NO
25078,Sales & Marketing,region_26,Bachelor's,m,other,2,39.0,1.0,13,NO,50.0,NO
72863,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,32.0,5.0,5,NO,52.0,NO
70338,Finance,region_31,Bachelor's,m,,1,31.0,4.0,6,NO,,NO
50196,Technology,region_23,Master's & above,m,sourcing,2,34.0,3.0,6,NO,75.0,NO
4537,Operations,region_23,Master's & above,m,,1,38.0,5.0,3,NO,58.0,NO
66830,Finance,region_22,Master's & above,f,sourcing,1,33.0,4.0,2,NO,62.0,YES
77494,Technology,region_5,Bachelor's,f,other,1,34.0,2.0,8,NO,82.0,NO
25185,Analytics,region_13,Master's & above,m,,1,34.0,1.0,7,NO,87.0,NO
75041,Procurement,region_22,Bachelor's,m,sourcing,2,29.0,3.0,2,NO,67.0,NO
66414,HR,region_20,Bachelor's,f,other,1,27.0,2.0,5,NO,51.0,NO
47369,Sales & Marketing,region_2,Master's & above,m,other,1,45.0,4.0,15,NO,92.0,YES
6265,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,27.0,4.0,2,NO,59.0,YES
37386,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,48.0,2.0,18,NO,48.0,NO
15299,Procurement,region_17,Bachelor's,f,sourcing,2,30.0,3.0,3,NO,67.0,YES
29559,Finance,region_2,Bachelor's,f,sourcing,1,36.0,3.0,7,NO,55.0,NO
1033,Sales & Marketing,region_21,Bachelor's,m,,1,31.0,1.0,2,NO,48.0,NO
14295,Operations,region_2,Bachelor's,f,referred,1,33.0,4.0,7,NO,,NO
12690,Operations,region_15,Bachelor's,f,sourcing,1,33.0,5.0,6,NO,87.0,YES
25087,Technology,region_13,Master's & above,m,sourcing,1,34.0,3.0,7,NO,80.0,NO
62120,Technology,region_31,Master's & above,f,other,1,31.0,3.0,3,NO,81.0,NO
53706,Operations,region_2,Bachelor's,m,sourcing,1,58.0,5.0,2,NO,57.0,NO
11798,Operations,region_22,Master's & above,f,sourcing,1,38.0,5.0,11,NO,,YES
59830,Technology,region_22,Master's & above,m,sourcing,1,34.0,2.0,2,NO,76.0,NO
13416,Procurement,region_15,Bachelor's,f,other,1,38.0,3.0,9,YES,67.0,NO
3100,Sales & Marketing,region_30,Bachelor's,m,other,2,42.0,4.0,5,NO,52.0,NO
51011,Operations,region_13,Bachelor's,m,other,1,40.0,3.0,7,NO,65.0,NO
67347,Procurement,region_7,Master's & above,m,other,1,42.0,3.0,9,NO,83.0,YES
49180,Operations,region_4,Bachelor's,f,sourcing,1,43.0,4.0,11,NO,55.0,NO
69586,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,30.0,3.0,7,YES,51.0,NO
51659,Procurement,region_2,Master's & above,m,sourcing,1,44.0,1.0,6,NO,67.0,NO
2286,Technology,region_2,Master's & above,m,,1,47.0,2.0,14,NO,78.0,NO
47444,Procurement,region_15,Bachelor's,m,sourcing,1,34.0,3.0,5,NO,72.0,NO
22698,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,33.0,5.0,4,NO,51.0,NO
14569,Technology,region_2,Bachelor's,m,referred,1,30.0,4.0,2,NO,83.0,NO
24704,Operations,region_22,Master's & above,m,sourcing,1,39.0,4.0,8,NO,62.0,NO
71603,Technology,region_23,,m,other,1,35.0,5.0,2,NO,79.0,NO
52067,Sales & Marketing,region_2,Bachelor's,f,other,1,43.0,2.0,18,NO,48.0,NO
77285,Sales & Marketing,region_2,Bachelor's,m,other,1,27.0,,1,NO,54.0,NO
26865,Operations,region_23,Master's & above,m,other,1,40.0,3.0,3,NO,57.0,NO
39976,Procurement,region_2,Master's & above,m,other,2,32.0,5.0,2,NO,71.0,NO
4155,Technology,region_2,Bachelor's,f,sourcing,1,24.0,,1,NO,78.0,NO
44285,Sales & Marketing,region_2,Master's & above,m,sourcing,2,47.0,5.0,7,NO,54.0,NO
56428,Operations,region_21,Bachelor's,f,sourcing,3,35.0,5.0,4,NO,71.0,YES
14104,Operations,region_27,Bachelor's,m,other,1,27.0,4.0,4,NO,60.0,NO
22609,Sales & Marketing,region_13,Master's & above,m,,2,38.0,2.0,2,NO,49.0,NO
29742,Procurement,region_2,Master's & above,f,other,1,34.0,2.0,7,NO,79.0,YES
56667,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,34.0,1.0,7,NO,54.0,NO
47075,Technology,region_14,Master's & above,f,sourcing,1,34.0,4.0,7,NO,79.0,NO
3196,Analytics,region_26,Bachelor's,m,other,1,33.0,3.0,6,NO,83.0,NO
55249,Technology,region_27,Bachelor's,f,other,1,38.0,3.0,10,NO,76.0,NO
58039,Operations,region_31,Master's & above,f,sourcing,1,32.0,4.0,7,NO,59.0,NO
3385,Finance,region_17,Bachelor's,m,other,2,28.0,5.0,2,NO,,NO
5899,Analytics,region_22,Bachelor's,f,sourcing,2,31.0,3.0,7,NO,82.0,NO
65538,Finance,region_2,Bachelor's,f,sourcing,1,23.0,,1,NO,64.0,NO
6178,Procurement,region_15,Master's & above,m,other,1,33.0,3.0,4,NO,67.0,NO
57603,Procurement,region_22,Master's & above,m,sourcing,1,34.0,3.0,4,NO,69.0,NO
55351,R&D,region_31,Master's & above,m,,1,36.0,3.0,7,NO,82.0,NO
64505,Sales & Marketing,region_28,Bachelor's,m,,1,35.0,5.0,4,NO,49.0,NO
40695,Legal,region_2,Bachelor's,f,other,1,35.0,3.0,6,NO,60.0,NO
71298,Procurement,region_15,Bachelor's,m,other,1,36.0,3.0,9,NO,67.0,NO
76210,Sales & Marketing,region_7,Master's & above,m,other,1,43.0,3.0,7,NO,50.0,NO
73563,Finance,region_27,Bachelor's,f,other,1,35.0,3.0,9,NO,55.0,NO
37433,Operations,region_27,Bachelor's,m,other,1,36.0,3.0,9,NO,62.0,NO
13546,Technology,region_14,Bachelor's,f,,2,31.0,3.0,5,NO,82.0,NO
30654,Procurement,region_2,Bachelor's,m,sourcing,1,30.0,3.0,4,NO,70.0,NO
13355,Sales & Marketing,region_2,Bachelor's,m,,3,38.0,3.0,7,YES,49.0,NO
33358,Operations,region_20,Bachelor's,m,other,1,32.0,4.0,7,NO,57.0,NO
18175,Operations,region_22,Bachelor's,f,other,1,30.0,5.0,5,NO,55.0,NO
1616,Procurement,region_31,Master's & above,m,sourcing,1,38.0,3.0,9,NO,72.0,NO
34651,Sales & Marketing,region_23,Master's & above,m,,1,35.0,5.0,7,NO,66.0,YES
38890,HR,region_2,Bachelor's,f,other,1,,3.0,7,NO,48.0,NO
75065,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,26.0,5.0,4,NO,49.0,NO
14009,Operations,region_13,Bachelor's,m,sourcing,1,34.0,2.0,4,NO,64.0,NO
30987,Technology,region_22,Bachelor's,m,sourcing,3,34.0,2.0,3,NO,80.0,NO
16296,Sales & Marketing,region_2,Bachelor's,m,other,1,42.0,4.0,4,NO,50.0,NO
4253,Sales & Marketing,region_20,Bachelor's,m,,1,27.0,,1,NO,48.0,NO
14159,Procurement,region_2,Master's & above,m,other,1,60.0,2.0,5,NO,68.0,NO
18574,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,29.0,2.0,3,NO,52.0,NO
21645,Operations,region_20,Bachelor's,m,other,1,26.0,5.0,2,NO,64.0,NO
40548,Operations,region_13,Bachelor's,f,,1,34.0,1.0,5,NO,55.0,NO
61882,Finance,region_2,Bachelor's,m,other,1,33.0,4.0,5,NO,59.0,NO
62663,Operations,region_20,Master's & above,f,sourcing,1,38.0,4.0,7,NO,60.0,NO
59858,Technology,region_27,Master's & above,m,sourcing,1,32.0,3.0,3,NO,78.0,NO
74809,Operations,region_14,Bachelor's,m,other,1,37.0,3.0,8,NO,63.0,NO
3157,Sales & Marketing,region_2,Master's & above,m,sourcing,2,53.0,5.0,17,NO,50.0,NO
22932,Analytics,region_7,Bachelor's,m,other,2,39.0,5.0,8,NO,82.0,NO
63458,Sales & Marketing,region_7,Master's & above,m,sourcing,1,37.0,5.0,7,NO,49.0,NO
15803,Operations,region_1,Master's & above,m,other,1,32.0,3.0,5,NO,64.0,NO
45711,Sales & Marketing,region_2,Master's & above,m,other,1,35.0,3.0,7,NO,51.0,YES
18840,Sales & Marketing,region_20,Bachelor's,m,,2,33.0,5.0,5,NO,49.0,NO
39116,Technology,region_2,Master's & above,f,other,1,37.0,3.0,2,NO,76.0,NO
57890,Operations,region_22,Bachelor's,f,other,1,38.0,5.0,4,NO,53.0,NO
20659,Sales & Marketing,region_6,Bachelor's,f,sourcing,2,27.0,3.0,2,NO,51.0,NO
46285,Sales & Marketing,region_7,,m,other,1,32.0,3.0,4,NO,50.0,NO
12056,Procurement,region_7,Master's & above,m,,1,37.0,3.0,3,NO,68.0,NO
65607,Sales & Marketing,region_22,Bachelor's,m,other,2,28.0,1.0,4,NO,53.0,NO
69156,Procurement,region_27,Bachelor's,f,sourcing,1,37.0,2.0,8,NO,67.0,NO
17334,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,33.0,5.0,6,NO,50.0,NO
69951,Finance,region_7,Bachelor's,f,other,1,34.0,2.0,3,NO,60.0,NO
40880,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,50.0,5.0,7,NO,52.0,NO
67243,Technology,region_11,Bachelor's,m,,1,32.0,3.0,6,NO,80.0,NO
74785,Sales & Marketing,region_6,Bachelor's,m,other,1,34.0,2.0,10,NO,53.0,NO
61537,Procurement,region_11,Bachelor's,m,other,3,43.0,3.0,16,NO,70.0,NO
37260,Operations,region_2,Bachelor's,f,sourcing,1,37.0,4.0,5,NO,60.0,NO
59811,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,29.0,1.0,3,NO,49.0,NO
38039,Operations,region_4,Master's & above,f,sourcing,1,41.0,5.0,9,NO,60.0,YES
23996,R&D,region_7,Master's & above,m,sourcing,1,37.0,3.0,4,NO,89.0,NO
31233,Legal,region_16,Below Secondary,m,sourcing,1,27.0,,1,NO,,NO
58102,Technology,region_7,Master's & above,m,sourcing,1,33.0,4.0,8,NO,76.0,NO
43724,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,33.0,3.0,7,NO,51.0,NO
60570,Operations,region_15,Bachelor's,m,other,1,39.0,1.0,11,NO,58.0,NO
2762,Technology,region_8,Bachelor's,f,,1,28.0,3.0,2,YES,77.0,NO
29296,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,28.0,,1,NO,46.0,NO
57694,Operations,region_22,Master's & above,m,other,1,32.0,1.0,3,NO,63.0,NO
52985,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,30.0,4.0,3,NO,50.0,NO
28833,Analytics,region_22,Bachelor's,m,sourcing,1,25.0,,1,NO,86.0,NO
13881,Procurement,region_2,Bachelor's,m,other,2,55.0,5.0,19,NO,65.0,NO
75689,Sales & Marketing,region_33,Master's & above,m,sourcing,1,31.0,3.0,6,NO,49.0,NO
7033,Procurement,region_16,Master's & above,m,,1,39.0,3.0,10,NO,75.0,NO
44926,Sales & Marketing,region_2,Bachelor's,f,other,1,40.0,5.0,12,NO,49.0,NO
8276,Sales & Marketing,region_15,Bachelor's,m,other,2,,,1,NO,50.0,NO
22880,Operations,region_4,Bachelor's,m,other,1,29.0,4.0,5,NO,63.0,NO
69000,Finance,region_11,Bachelor's,m,other,1,30.0,2.0,3,NO,58.0,NO
19760,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32.0,5.0,5,NO,47.0,NO
22401,Finance,region_2,,m,sourcing,1,31.0,4.0,5,YES,60.0,NO
50471,Technology,region_17,Bachelor's,m,other,1,32.0,4.0,5,NO,80.0,NO
30857,Sales & Marketing,region_2,,f,other,1,38.0,1.0,3,NO,51.0,NO
48547,Operations,region_26,Master's & above,m,other,1,38.0,3.0,7,NO,58.0,NO
14289,Sales & Marketing,region_22,Bachelor's,f,other,2,29.0,3.0,3,NO,47.0,YES
54028,Operations,region_2,Bachelor's,f,,1,44.0,4.0,5,NO,,NO
51266,R&D,region_7,Master's & above,m,,1,35.0,3.0,3,NO,84.0,NO
15382,Finance,region_19,Bachelor's,m,other,1,35.0,3.0,3,NO,62.0,NO
59809,Operations,region_15,Bachelor's,m,sourcing,1,42.0,1.0,13,NO,59.0,NO
13196,Procurement,region_5,Bachelor's,f,other,2,29.0,3.0,2,NO,67.0,NO
44414,Technology,region_22,Bachelor's,m,sourcing,2,28.0,1.0,2,NO,79.0,NO
4363,Sales & Marketing,region_2,Bachelor's,m,other,1,23.0,1.0,2,NO,49.0,NO
17683,Operations,region_31,Master's & above,f,sourcing,1,35.0,5.0,9,NO,78.0,YES
39644,Analytics,region_4,Master's & above,m,sourcing,1,33.0,5.0,6,NO,83.0,NO
56130,Analytics,region_7,Bachelor's,m,sourcing,1,31.0,2.0,2,NO,84.0,NO
18541,Sales & Marketing,region_19,Bachelor's,m,other,1,40.0,2.0,5,NO,,NO
25235,Operations,region_20,Bachelor's,f,,1,29.0,3.0,5,NO,64.0,NO
68701,Operations,region_15,Bachelor's,f,,1,34.0,5.0,7,NO,62.0,YES
63309,Analytics,region_22,Bachelor's,m,referred,2,28.0,3.0,4,NO,84.0,NO
59153,Procurement,region_27,Bachelor's,f,other,1,34.0,4.0,4,NO,71.0,NO
34153,Operations,region_1,Bachelor's,m,other,1,31.0,5.0,5,NO,67.0,NO
49661,Procurement,region_7,Bachelor's,f,other,1,31.0,4.0,8,NO,71.0,NO
52566,Operations,region_15,Bachelor's,f,other,1,42.0,3.0,12,NO,60.0,NO
34202,Analytics,region_5,Bachelor's,m,,1,28.0,3.0,1,NO,85.0,NO
18312,Procurement,region_17,Bachelor's,m,,1,30.0,5.0,7,NO,72.0,NO
61965,Sales & Marketing,region_22,Bachelor's,m,,1,31.0,,1,NO,49.0,NO
77900,Analytics,region_11,Bachelor's,m,other,1,24.0,3.0,2,NO,82.0,NO
61522,Procurement,region_22,Master's & above,f,,1,32.0,4.0,8,NO,69.0,NO
20000,Operations,region_29,Bachelor's,m,other,1,33.0,5.0,3,NO,72.0,YES
70927,Operations,region_22,Master's & above,f,sourcing,2,34.0,1.0,5,NO,,NO
6123,Sales & Marketing,region_1,Bachelor's,m,other,1,35.0,2.0,6,NO,52.0,NO
22575,Technology,region_2,Master's & above,m,,2,30.0,5.0,6,NO,78.0,NO
61804,Technology,region_2,Master's & above,m,,1,43.0,5.0,12,NO,77.0,YES
52288,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,39.0,3.0,10,NO,49.0,NO
76108,HR,region_25,Bachelor's,f,other,1,30.0,4.0,3,NO,,NO
10939,Procurement,region_2,Bachelor's,f,other,1,29.0,3.0,3,NO,71.0,NO
66447,Analytics,region_28,Master's & above,m,other,1,36.0,3.0,10,NO,82.0,NO
76310,Operations,region_13,Bachelor's,f,sourcing,1,34.0,2.0,9,NO,60.0,NO
38686,Technology,region_5,Master's & above,m,other,1,34.0,4.0,10,NO,81.0,NO
73159,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,26.0,5.0,2,NO,52.0,NO
34667,HR,region_25,Bachelor's,m,sourcing,1,33.0,4.0,7,NO,54.0,NO
23527,Sales & Marketing,region_22,Master's & above,m,sourcing,1,42.0,5.0,11,NO,48.0,NO
25423,Technology,region_13,Bachelor's,m,,1,30.0,5.0,6,NO,92.0,YES
26322,Sales & Marketing,region_15,Bachelor's,m,sourcing,5,31.0,3.0,4,NO,48.0,NO
42566,Analytics,region_22,,m,,2,28.0,5.0,4,NO,81.0,NO
1694,Operations,region_2,Bachelor's,m,sourcing,1,49.0,5.0,10,NO,,NO
72644,Technology,region_26,Bachelor's,m,,1,27.0,5.0,5,NO,73.0,NO
23439,Technology,region_24,Bachelor's,m,,1,31.0,1.0,7,NO,84.0,NO
71787,Operations,region_2,Bachelor's,m,sourcing,1,44.0,3.0,4,NO,62.0,NO
52671,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,24.0,3.0,2,NO,48.0,YES
66784,Technology,region_2,Bachelor's,m,sourcing,1,33.0,2.0,4,NO,78.0,NO
10840,Sales & Marketing,region_1,Bachelor's,f,other,1,26.0,5.0,5,NO,,YES
77732,Analytics,region_32,Master's & above,m,other,1,27.0,2.0,4,NO,85.0,NO
34011,Procurement,region_2,Bachelor's,f,sourcing,2,30.0,5.0,4,NO,65.0,NO
28091,Sales & Marketing,region_2,,f,other,1,31.0,4.0,8,NO,48.0,NO
43072,Operations,region_34,Bachelor's,m,,1,27.0,1.0,4,NO,56.0,NO
73635,Sales & Marketing,region_10,Bachelor's,m,,1,34.0,2.0,4,NO,53.0,NO
9795,Sales & Marketing,region_23,Master's & above,m,,1,37.0,3.0,8,NO,52.0,NO
57623,Technology,region_17,Bachelor's,f,,1,34.0,3.0,7,NO,79.0,NO
72250,Operations,region_13,Bachelor's,m,other,2,37.0,5.0,10,NO,64.0,NO
75876,Sales & Marketing,region_31,Bachelor's,m,,1,28.0,1.0,3,NO,49.0,NO
21338,Legal,region_2,Master's & above,m,sourcing,1,37.0,4.0,10,NO,58.0,NO
2417,Operations,region_12,Bachelor's,m,,1,29.0,3.0,4,NO,59.0,NO
22028,Sales & Marketing,region_22,Master's & above,m,other,1,41.0,4.0,3,NO,51.0,NO
64407,Procurement,region_21,Bachelor's,m,sourcing,1,36.0,2.0,7,NO,71.0,NO
52695,Sales & Marketing,region_33,Master's & above,m,sourcing,1,57.0,1.0,3,NO,,NO
20993,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,31.0,1.0,7,NO,48.0,NO
28181,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,29.0,5.0,2,NO,,NO
42417,Operations,region_26,Master's & above,f,other,1,34.0,5.0,3,NO,57.0,NO
59497,Operations,region_27,Bachelor's,m,,2,31.0,3.0,2,NO,60.0,NO
21738,Procurement,region_5,Bachelor's,m,sourcing,1,29.0,2.0,7,NO,70.0,NO
57483,Sales & Marketing,region_22,Master's & above,m,sourcing,1,36.0,1.0,10,NO,51.0,NO
56234,Analytics,region_19,Bachelor's,m,,1,31.0,3.0,4,NO,82.0,NO
29482,Operations,region_2,Master's & above,f,other,1,37.0,3.0,7,NO,54.0,NO
49627,Technology,region_27,Master's & above,m,sourcing,1,49.0,5.0,6,NO,72.0,NO
